Plot,Side,Crop,Crop_ID,sample area (m^2),Corn_weed_management,Year,Block,DIGSA,SETFA,SETLU,PANCA,ECHCG,ERBVI,CYPES,AMATA,CHEAL,SOLPT,PHYSU,POLPY,ABUTH,TAROF,EPHHT,CIRAR,SONAR,PLAMA,PANDI,EPHMA,FESSP,CIRVU,MORAL,AMARE,AMBEL,POROL,POPDE,BROTE,CCHPA,EUPHY,AGRRE,DACGL,CONAR,ARFMI,Total
28,E,corn,C4,18.532,low,2018,2,0.16188214979494928,2.7519965465141376,2.8599179797107706,0,0,0,0,0.10792143319663285,0.16188214979494928,0.26980358299158214,0,0,0,0.26980358299158214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.583207424994604
28,W,corn,C4,18.532,conv,2018,2,0,2.050507230736024,9.06540038851716,0,0,0.10792143319663285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.223829052449817
29,E,soybean,S4,18.532,low,2018,2,0,0.05396071659831642,0.10792143319663285,0.05396071659831642,0,0,0,0.5935678825814806,0,0.2158428663932657,0.05396071659831642,0,0,0.16188214979494928,0,0,0,0,0,0,0,0,0.16188214979494928,0,0,0,0,0,0,0,0,0,0,0,1.4029786315562272
29,W,soybean,S4,18.532,conv,2018,2,0.05396071659831642,0,0.16188214979494928,0,0.05396071659831642,0,0,0.7014893157781136,0,0,0,0,0,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0.10792143319663285,0,0,0,0,0,0,0,1.133175048564645
31,E,alfalfa,A4,2,low,2018,3,2.5,3.5,0.5,0,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5
31,W,alfalfa,A4,2,conv,2018,3,10.5,12.5,3.5,0,0,2,0,3,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,33.5
32,E,soybean,S4,18.532,conv,2018,3,0,0.05396071659831642,0.10792143319663285,0,0.05396071659831642,0,0,0.4316857327865314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05396071659831642,0.10792143319663285,0,0,0,0,0,0,0,0,0.8094107489747464
32,W,soybean,S4,18.532,low,2018,3,0,0.2158428663932657,0,0,0,0,0,0.26980358299158214,0,0,0.10792143319663285,0,0.10792143319663285,0.10792143319663285,0,0,0,0,0,0,0,0,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0.8633714655730628
33,E,oat,O3,2,conv,2018,3,0,4.5,0,0,0,0,0,32.5,1.5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.5
33,W,oat,O3,2,low,2018,3,0,12.5,0,1,0,0,0,30,5,0.5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5
34,E,corn,C2,18.532,conv,2018,3,0,0.9173321821713792,0.7554500323764299,0,0.05396071659831642,0.05396071659831642,0,0.32376429958989855,0,0,0.26980358299158214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3742715303259225
34,W,corn,C2,18.532,low,2018,3,0,1.8346643643427585,0,0,0,0,0,0.10792143319663285,0.2158428663932657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.158428663932657
35,E,soybean,S2,18.532,conv,2018,3,0.5935678825814806,0.10792143319663285,0.7014893157781136,0,0,0,0,0.26980358299158214,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05396071659831642,0,0,0,0,0,0,0,1.780703647744442
35,W,soybean,S2,18.532,low,2018,3,0.05396071659831642,0.10792143319663285,0,0,0,0,0,0.10792143319663285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0.32376429958989855
36,E,corn,C3,18.532,conv,2018,3,0.2158428663932657,0,0.16188214979494928,0,0,0,0,0.05396071659831642,0,0,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48564644938484786
36,W,corn,C3,18.532,low,2018,3,0,1.4029786315562272,0.05396071659831642,0,0,0,0,0.05396071659831642,0.9712928987696957,0.26980358299158214,0,0.05396071659831642,0,0.16188214979494928,0,0,0,0,0,0,0,0,0,0,0,0.05396071659831642,0,0,0,0,0,0,0,0,3.0218001295057197
37,E,corn,C4,18.532,conv,2018,3,0.2158428663932657,4.101014461472048,0.6475285991797971,0,0,0.2158428663932657,0,0.05396071659831642,0.4316857327865314,0.05396071659831642,0.05396071659831642,0,0,0.16188214979494928,0,0,0,0,0.2158428663932657,0,0,0,0,0,0,2.6980358299158214,0,0,0,0,0,0,0,0,8.849557522123893
37,W,corn,C4,18.532,low,2018,3,2.3742715303259225,0.7554500323764299,1.5109000647528599,0,0,0,0,0.05396071659831642,0,0,0,0,0,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0.2158428663932657,0,0,0,0,0,0,0,0,4.964385927045111
38,E,soybean,S3,18.532,low,2018,3,0.2158428663932657,0.9712928987696957,0.10792143319663285,0.05396071659831642,0,0.10792143319663285,0,0.48564644938484786,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9965465141377077
38,W,soybean,S3,18.532,conv,2018,3,0.05396071659831642,0,0.16188214979494928,0,0.05396071659831642,0,0,0.37772501618821497,0.10792143319663285,0,0,0,0,0.10792143319663285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8633714655730628
39,E,oat,O4,2,conv,2018,3,0,3.5,0,0,0,0,0.5,4.5,1,0.5,0,0,0,5.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
39,W,oat,O4,2,low,2018,3,7,5,0,0,0,0,0,30.5,13,0.5,0,0,0,4,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,61
41,E,oat,O4,2,conv,2018,4,0,0,0,0,0.5,0,9.5,10,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5
41,W,oat,O4,2,low,2018,4,0,7,0,0,0,0,5.5,14.5,1.5,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5
42,E,oat,O3,2,low,2018,4,0,5.5,0,0,0,2.5,0,55,11,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.5
42,W,oat,O3,2,conv,2018,4,0,1,0,0,0,0,0.5,18,5.5,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5
43,E,alfalfa,A4,2,low,2018,4,1,0.5,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
43,W,alfalfa,A4,2,conv,2018,4,8,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5
44,E,corn,C2,18.532,low,2018,4,0,15.055039930930283,0.37772501618821497,0.05396071659831642,0,0.05396071659831642,0,0,0.16188214979494928,0,0,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.756529246708396
44,W,corn,C2,18.532,conv,2018,4,0,8.849557522123893,1.0792143319663285,0,0,0,0,0.9712928987696957,0.26980358299158214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.1698683358515
45,E,soybean,S2,18.532,conv,2018,4,0,0,0,0,0,0,0,0.37772501618821497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37772501618821497
45,W,soybean,S2,18.532,low,2018,4,0,0,0,0,0,0,0,0.5935678825814806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5935678825814806
46,E,corn,C4,18.532,conv,2018,4,0.16188214979494928,2.6980358299158214,5.665875242823224,0,0,0.05396071659831642,0,0,0.05396071659831642,0,0.2158428663932657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.849557522123893
46,W,corn,C4,18.532,low,2018,4,0.05396071659831642,1.2410964817612777,0.6475285991797971,0,0,0,0,0.26980358299158214,0.7014893157781136,0.10792143319663285,0,0,0,0.26980358299158214,0,0,0,0,0,0,0,0,0,0,0,0.16188214979494928,0,0,0,0,0,0,0,0,3.453485862292251
47,E,corn,C3,18.532,low,2018,4,0,5.503993093028275,1.1871357651629613,0,0,0.05396071659831642,0,0.2158428663932657,0.26980358299158214,0.05396071659831642,0.7014893157781136,0,0,0.5396071659831643,0,0,0,0,0,0,0,0,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,8.579753939132312
47,W,corn,C3,18.532,conv,2018,4,0,0,0.37772501618821497,0,0,0,0,0,0,0,0.2158428663932657,0,0,0.10792143319663285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7014893157781136
48,E,soybean,S3,18.532,conv,2018,4,0,0.05396071659831642,7.230736024174401,0,0,0,0,1.5109000647528599,0.2158428663932657,0,0,0,0,0,0,0,0,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.06540038851716
48,W,soybean,S3,18.532,low,2018,4,0,0.16188214979494928,0.16188214979494928,0,0,0,0,0.16188214979494928,0.16188214979494928,0.16188214979494928,0.10792143319663285,0,0.10792143319663285,0.10792143319663285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.133175048564645
49,E,soybean,S4,18.532,conv,2018,4,0,0,0.32376429958989855,0,0.10792143319663285,0,0,0.32376429958989855,0,0,0.2158428663932657,0,0.10792143319663285,0.16188214979494928,0,0,0,0.05396071659831642,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3490179149579107
49,W,soybean,S4,18.532,low,2018,4,0,0,0.05396071659831642,0,0,0,0,0.5396071659831643,0.05396071659831642,0,0,0,0.05396071659831642,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7554500323764299
11,E,oat,O3,2.24,low,2019,1,0.4464285714285714,74.55357142857142,0,0,0,0,0,70.53571428571428,23.660714285714285,0.4464285714285714,0,0,0,0.4464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.0892857142857
11,W,oat,O3,2.24,conv,2019,1,2.2321428571428568,5.357142857142857,3.571428571428571,0,0,0,0,39.732142857142854,29.91071428571428,0.4464285714285714,0,0,0,0.8928571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.14285714285714
12,E,corn,C4,2.24,low,2019,1,0,18.749999999999996,6.696428571428571,0,0,0,0,0,0.4464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4464285714285714,0,0,0,0,26.33928571428571
12,W,corn,C4,2.24,conv,2019,1,3.1249999999999996,2.2321428571428568,12.499999999999998,0,0,0,0,0,0,0.4464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.303571428571427
13,E,soybean,S2,18.532,conv,2019,1,0,0,0.05396071659831642,0,0,0,0,0.16188214979494928,0,0,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26980358299158214
13,W,soybean,S2,18.532,low,2019,1,0,0.5935678825814806,0,0,0,0,0,0.05396071659831642,0,0,0,0,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7014893157781136
14,E,oat,O4,2.24,conv,2019,1,29.46428571428571,45.08928571428571,0,0,3.571428571428571,0,0,160.7142857142857,15.178571428571427,5.803571428571428,0,0.4464285714285714,0,4.910714285714286,0,0,0,1.3392857142857142,0,0,0,0,0,0,0,0,0,0,1.3392857142857142,0,0,0,0,0,267.85714285714283
14,W,oat,O4,2.24,low,2019,1,3.1249999999999996,56.24999999999999,0,1.3392857142857142,7.5892857142857135,0,0,137.5,36.160714285714285,2.6785714285714284,0,0,0,4.017857142857142,0.4464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249.10714285714283
15,E,soybean,S3,18.532,low,2019,1,0,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05396071659831642
15,W,soybean,S3,18.532,conv,2019,1,0,0,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05396071659831642
16,E,corn,C3,2.24,low,2019,1,0,7.5892857142857135,1.7857142857142856,0,0,0,0,2.2321428571428568,0.4464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.053571428571427
16,W,corn,C3,2.24,conv,2019,1,0.8928571428571428,0.8928571428571428,1.3392857142857142,0,0,0,0,1.7857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.910714285714286
17,E,alfalfa,A4,2.24,conv,2019,1,118.74999999999999,50.44642857142857,0,1.3392857142857142,39.732142857142854,0,0,19.642857142857142,22.767857142857142,0.8928571428571428,0,0,0,6.696428571428571,0,1.7857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.0535714285714
17,W,alfalfa,A4,2.24,low,2019,1,59.37499999999999,33.92857142857142,1.7857142857142856,0.8928571428571428,0,0,0,78.12499999999999,27.678571428571427,0,0,0,0,3.571428571428571,0,0.4464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205.80357142857142
18,E,soybean,S4,18.532,conv,2019,1,0,0,0,0,0,0,0,0,0,0,0,0,0.10792143319663285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10792143319663285
18,W,soybean,S4,18.532,low,2019,1,0.10792143319663285,0,0,0,0,0,0,0,0.32376429958989855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4316857327865314
19,E,corn,C2,2.24,conv,2019,1,1.3392857142857142,26.33928571428571,2.6785714285714284,0,0,0,0,4.017857142857142,0.4464285714285714,0,0,0,0,0.8928571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.71428571428571
19,W,corn,C2,2.24,low,2019,1,0.4464285714285714,35.71428571428571,1.3392857142857142,0.8928571428571428,0,0,0,0.8928571428571428,0,0,0,0,0,0.4464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.732142857142854
21,E,corn,C4,2.24,conv,2019,2,13.392857142857142,3.1249999999999996,26.785714285714285,0,0.8928571428571428,0,0,0.8928571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.08928571428571
21,W,corn,C4,2.24,low,2019,2,0,11.607142857142856,2.6785714285714284,0.8928571428571428,0,0,0,0,0.4464285714285714,0,0,0,0.4464285714285714,0.8928571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.96428571428571
22,E,alfalfa,A4,2.24,low,2019,2,91.96428571428571,47.32142857142857,0,12.94642857142857,2.2321428571428568,0,0.8928571428571428,19.642857142857142,54.01785714285714,0,0,0,0,1.3392857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.35714285714283
22,W,alfalfa,A4,2.24,conv,2019,2,40.17857142857142,59.37499999999999,0,0.4464285714285714,174.10714285714283,0,0,8.035714285714285,7.142857142857142,0,0,0,0,8.928571428571427,0,0.8928571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299.10714285714283
23,E,oat,O3,2.24,low,2019,2,0,47.32142857142857,0,0,1.3392857142857142,0,0,29.46428571428571,17.857142857142854,0.4464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.42857142857142
23,W,oat,O3,2.24,conv,2019,2,0.8928571428571428,23.21428571428571,0,0,3.1249999999999996,0,0,8.482142857142856,4.910714285714286,0,0,0,0.4464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.07142857142857
24,E,soybean,S2,18.532,conv,2019,2,0,0.4316857327865314,0,0,0,0,0,0.16188214979494928,0.2158428663932657,0,0.10792143319663285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9173321821713792
24,W,soybean,S2,18.532,low,2019,2,0,0.05396071659831642,0,0,0,0,0,0,0.2158428663932657,0,0,0,0.10792143319663285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37772501618821497
25,E,corn,C3,2.24,low,2019,2,0.4464285714285714,1.7857142857142856,1.7857142857142856,0,0,0,0,8.035714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.053571428571427
25,W,corn,C3,2.24,conv,2019,2,0,8.928571428571427,0,0,0,0,0,3.571428571428571,1.3392857142857142,0,0,0,0,0.4464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.285714285714285
26,E,soybean,S3,18.532,low,2019,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,W,soybean,S3,18.532,conv,2019,2,0,0,0.10792143319663285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10792143319663285
27,E,corn,C2,2.24,low,2019,2,0,4.910714285714286,0.4464285714285714,8.035714285714285,0,0,0,1.3392857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.732142857142856
27,W,corn,C2,2.24,conv,2019,2,27.232142857142854,2.6785714285714284,0,0,0,0,0,4.017857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.92857142857142
28,E,soybean,S4,18.532,low,2019,2,0,0,0.05396071659831642,0,0,0,0,0,0,0,0,0.05396071659831642,0,0.10792143319663285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2158428663932657
28,W,soybean,S4,18.532,conv,2019,2,0,0,0.10792143319663285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10792143319663285
29,E,oat,O4,2.24,low,2019,2,3.571428571428571,35.26785714285714,3.1249999999999996,0.8928571428571428,4.017857142857142,0,0,107.14285714285714,12.053571428571427,3.571428571428571,0,0,0,18.749999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.39285714285714
29,W,oat,O4,2.24,conv,2019,2,6.696428571428571,18.303571428571427,15.624999999999998,0,13.839285714285714,0,0,140.17857142857142,10.714285714285714,3.571428571428571,0,1.7857142857142856,0,9.374999999999998,0.4464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.53571428571428
31,E,corn,C4,2.24,low,2019,3,0.8928571428571428,2.2321428571428568,0.4464285714285714,0,0,0,0,1.7857142857142856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.357142857142857
31,W,corn,C4,2.24,conv,2019,3,0,8.928571428571427,5.803571428571428,0,0,0,0,1.3392857142857142,0,0,0,0,0,2.2321428571428568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.303571428571427
32,E,oat,O4,2.24,conv,2019,3,0,27.232142857142854,0,0,2.6785714285714284,0,0,92.85714285714285,4.910714285714286,2.6785714285714284,0,0,0,17.857142857142854,0.8928571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.10714285714283
32,W,oat,O4,2.24,low,2019,3,0,104.01785714285714,0,0,0.4464285714285714,0,0,38.83928571428571,14.285714285714285,0.8928571428571428,0,0,0,6.249999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.73214285714283
33,E,corn,C3,2.24,conv,2019,3,0,0.8928571428571428,4.4642857142857135,0,0,0,0,1.3392857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.696428571428571
33,W,corn,C3,2.24,low,2019,3,0,2.6785714285714284,0.8928571428571428,0.4464285714285714,0,0,0,4.4642857142857135,0,0,0,0,1.3392857142857142,0.8928571428571428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.714285714285714
34,E,soybean,S2,18.532,conv,2019,3,0,0.05396071659831642,0.16188214979494928,0,0,0,0,0,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26980358299158214
34,W,soybean,S2,18.532,low,2019,3,0,0.10792143319663285,0.05396071659831642,0,0,0,0,0,0.10792143319663285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26980358299158214
35,E,corn,C2,2.24,conv,2019,3,0.8928571428571428,1.7857142857142856,12.499999999999998,0,0,0,0,2.2321428571428568,0,0,0,0,0,0.4464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.857142857142854
35,W,corn,C2,2.24,low,2019,3,0,7.142857142857142,12.499999999999998,0,0,0,0,4.910714285714286,0,0,0,0,0,6.696428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.249999999999996
36,E,soybean,S3,18.532,conv,2019,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,W,soybean,S3,18.532,low,2019,3,0,0.05396071659831642,0.05396071659831642,0,0,0,0,0,0.05396071659831642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16188214979494928
37,E,soybean,S4,18.532,conv,2019,3,0.05396071659831642,0,0.10792143319663285,0,0,0,0,0,0.10792143319663285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26980358299158214
37,W,soybean,S4,18.532,low,2019,3,0,0.10792143319663285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10792143319663285
38,E,oat,O3,2.24,low,2019,3,0,50.89285714285714,0,0,10.714285714285714,0,0,20.535714285714285,15.624999999999998,0,0,0,0,0.4464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.21428571428571
38,W,oat,O3,2.24,conv,2019,3,8.035714285714285,12.94642857142857,0,0,0,0,0,26.33928571428571,10.714285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.03571428571428
